category,keyword,source,search_intent,trend_score,difficulty,duplicate_risk,created_at,reason,final_score,title,selected_at,topic_type,topic_type_label
office365,onedrive 오류코드 0x8004de44,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 오류코드 0x8004de44 자주 생기는 이유와 점검 순서,2026-05-12 19:34:56,error_solution,오류 해결형
ppt,ppt 기본 도형 설정,google_suggest,how_to,90,medium,low,2026-04-28,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,ppt 기본 도형 설정 기능과 사용 방법 쉽게 설명,2026-05-12 19:34:56,feature_explanation,기능 설명형
ppt,ppt 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,ppt 기본 글꼴 설정 기본 개념부터 적용 방법까지 정리,2026-05-12 19:34:56,feature_explanation,기능 설명형
ppt,ppt 기본 템플릿 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,ppt 기본 템플릿 설정 기능과 사용 방법 쉽게 설명,2026-05-12 19:34:56,feature_explanation,기능 설명형
excel,화면 보이는 셀만 복사 붙여넣기 실무 꿀팁,perplexity_questions,practical,90,low,low,2026-04-26,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,화면 보이는 셀만 복사 붙여넣기 실무 꿀팁 업무에 적용하는 단계별 방법,2026-05-12 19:34:56,practical_usage,실무 활용형
excel,텍스트 함수 CONCATENATE TEXTJOIN 활용법,perplexity_questions,practical,90,low,low,2026-04-26,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,텍스트 함수 CONCATENATE TEXTJOIN 활용법 업무에 적용하는 단계별 방법,2026-05-12 19:34:56,practical_usage,실무 활용형
excel,AVERAGE MAX MIN 함수 실무 통계 계산,perplexity_questions,practical,90,low,low,2026-04-26,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,AVERAGE MAX MIN 함수 실무 통계 계산 작업 흐름에 맞춰 정리한 활용법,2026-05-12 19:34:56,practical_usage,실무 활용형
office365,원드라이브 구글드라이브 가격 비교,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,원드라이브 구글드라이브 가격 비교 차이를 이해하고 선택하는 방법,2026-05-12 19:34:56,comparison_analysis,비교/분석형
office365,원드라이브 구글드라이브 비교 디시,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,원드라이브 구글드라이브 비교 디시 차이점과 선택 기준 정리,2026-05-12 19:34:56,comparison_analysis,비교/분석형
office365,onedrive 오류코드 0x8004de40,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 오류코드 0x8004de40 자주 생기는 이유와 점검 순서,2026-05-12 19:38:30,error_solution,오류 해결형
office365,onedrive 오류 코드 0x8004def7,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 오류 코드 0x8004def7 문제를 줄이는 실무 처리 순서,2026-05-12 19:38:30,error_solution,오류 해결형
office365,onedrive 오류 코드 0x8004deed,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 오류 코드 0x8004deed 원인과 해결 방법,2026-05-12 19:38:30,error_solution,오류 해결형
office365,onedrive 오류코드 0x8004de25,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 오류코드 0x8004de25 문제를 줄이는 실무 처리 순서,2026-05-12 19:38:30,error_solution,오류 해결형
ppt,ppt 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,ppt 기본 폰트 설정 기본 개념부터 적용 방법까지 정리,2026-05-12 19:38:30,feature_explanation,기능 설명형
word,word 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,word 기본 글꼴 설정 처음 시작할 때 알아두면 좋은 사용법,2026-05-12 19:38:30,feature_explanation,기능 설명형
word,word 기본 앱 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,word 기본 앱 설정 기본 개념부터 적용 방법까지 정리,2026-05-12 19:38:30,feature_explanation,기능 설명형
notion,노션 공식 템플릿 커스터마이징 실전 활용법,perplexity_questions,practical,90,low,low,2026-04-26,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,노션 공식 템플릿 커스터마이징 실전 활용법 작업 흐름에 맞춰 정리한 활용법,2026-05-12 19:38:30,practical_usage,실무 활용형
word,워드에서 계약서 빠르게 만드는 실무 템플릿 활용법,perplexity_questions,practical,90,low,low,2026-04-26,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,워드에서 계약서 빠르게 만드는 실무 템플릿 활용법 작업 흐름에 맞춰 정리한 활용법,2026-05-12 19:38:30,practical_usage,실무 활용형
word,워드 빠른 표 작성으로 실무 데이터 정리 팁,perplexity_questions,practical,90,low,low,2026-04-26,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,워드 빠른 표 작성으로 실무 데이터 정리 팁 실무에서 바로 쓰는 방법,2026-05-12 19:38:30,practical_usage,실무 활용형
office365,dropbox onedrive 비교,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,dropbox onedrive 비교 차이를 이해하고 선택하는 방법,2026-05-12 19:38:30,comparison_analysis,비교/분석형
office365,onedrive google drive 비교,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,onedrive google drive 비교 비교할 때 먼저 봐야 할 핵심,2026-05-12 19:38:30,comparison_analysis,비교/분석형
figma,피그마 협업 중 충돌 해결 방법,perplexity_questions,problem_solving,100,medium,low,2026-05-12,기존 글 없음 - 실시간 협업 오류 처리,100,피그마 협업 중 충돌 해결 방법 문제를 줄이는 실무 처리 순서,2026-05-12 20:13:53,error_solution,오류 해결형
office365,onedrive 오류 코드 0x8004deef,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 오류 코드 0x8004deef 해결 전에 먼저 확인할 것,2026-05-12 20:13:53,error_solution,오류 해결형
office365,onedrive 동기화 문제 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 동기화 문제 해결 자주 생기는 이유와 점검 순서,2026-05-12 20:13:53,error_solution,오류 해결형
office365,onedrive 문제 가 발생 했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 문제 가 발생 했습니다 원인과 해결 방법,2026-05-12 20:13:53,error_solution,오류 해결형
python,파이썬 함수 기본부터 고급까지 정리,perplexity_questions,how_to,100,low,low,2026-05-12,"기존 글은 자료형 중심, 이는 함수 설계와 고급 패턴 중심",100,파이썬 함수 기본부터 고급까지 정리 처음 시작할 때 알아두면 좋은 사용법,2026-05-12 20:13:53,feature_explanation,기능 설명형
figma,피그마 플러그인 추천 및 설치 방법,perplexity_questions,how_to,95,low,low,2026-05-12,기존 글 없음 - 플러그인 추천 및 활용,95,피그마 플러그인 추천 및 설치 방법 처음 시작할 때 알아두면 좋은 사용법,2026-05-12 20:13:53,feature_explanation,기능 설명형
unreal,언리얼 LOD 설정 자동화,perplexity_questions,how_to,95,medium,low,2026-05-12,KPI 자동 비교와 무관한 LOD 최적화,95,언리얼 LOD 설정 자동화 기능과 사용 방법 쉽게 설명,2026-05-12 20:13:53,feature_explanation,기능 설명형
office365,오피스365 SORTBY 함수 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 자동화 글과 다른 정렬 특화 함수,90,오피스365 SORTBY 함수 활용 실무에서 바로 쓰는 방법,2026-05-12 20:13:53,practical_usage,실무 활용형
office365,오피스365 LET 함수 실전 활용,perplexity_questions,practical,90,low,low,2026-05-12,KPI 비교가 아닌 수식 구조 최적화,90,오피스365 LET 함수 실전 활용 업무에 적용하는 단계별 방법,2026-05-12 20:13:53,practical_usage,실무 활용형
python,파이썬 반복문 중단과 계속 활용법,perplexity_questions,practical,90,low,low,2026-05-12,"기존 List 글은 기본 활용만 다룸, 이는 제어 흐름 최적화 중심",90,파이썬 반복문 중단과 계속 활용법 작업 흐름에 맞춰 정리한 활용법,2026-05-12 20:13:53,practical_usage,실무 활용형
office365,Microsoft Teams 차이,naver_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,Microsoft Teams 차이 어떤 상황에서 무엇을 골라야 하는지 정리,2026-05-12 20:13:53,comparison_analysis,비교/분석형
office365,Microsoft Teams 비교,naver_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,Microsoft Teams 비교 어떤 상황에서 무엇을 골라야 하는지 정리,2026-05-12 20:13:53,comparison_analysis,비교/분석형
office365,onedrive 로그인하는 동안 문제가 발생했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 로그인하는 동안 문제가 발생했습니다 자주 생기는 이유와 점검 순서,2026-05-12 20:31:41,error_solution,오류 해결형
office365,onedrive 에 동기화 문제 가 있습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 에 동기화 문제 가 있습니다 자주 생기는 이유와 점검 순서,2026-05-12 20:31:41,error_solution,오류 해결형
office365,onedrive 서버에 문제가 있습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,onedrive 서버에 문제가 있습니다 원인과 해결 방법,2026-05-12 20:31:41,error_solution,오류 해결형
office365,팀즈 공유하는 중 문제가 발생했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,팀즈 공유하는 중 문제가 발생했습니다 해결 전에 먼저 확인할 것,2026-05-12 20:31:41,error_solution,오류 해결형
word,word 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,word 기본 폰트 설정 처음 시작할 때 알아두면 좋은 사용법,2026-05-12 20:31:41,feature_explanation,기능 설명형
word,word 기본 프로그램 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,word 기본 프로그램 설정 기본 개념부터 적용 방법까지 정리,2026-05-12 20:31:41,feature_explanation,기능 설명형
unity,초보자 를 위한 유니티 입문 pdf,google_suggest,informational,85,low,low,2026-05-12,정보 탐색형 검색어라 기초 설명 글로 만들기 좋습니다.,85,초보자 를 위한 유니티 입문 pdf 처음 시작할 때 알아두면 좋은 사용법,2026-05-12 20:31:41,feature_explanation,기능 설명형
figma,피그마 SVG 내보내기 및 코드 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 개발자 협업 기반 내보내기,90,피그마 SVG 내보내기 및 코드 활용 작업 흐름에 맞춰 정리한 활용법,2026-05-12 20:31:41,practical_usage,실무 활용형
figma,피그마 아트보드 정렬 및 정리 팁,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 파일 정보 구조 최적화,90,피그마 아트보드 정렬 및 정리 팁 실무에서 바로 쓰는 방법,2026-05-12 20:31:41,practical_usage,실무 활용형
figma,피그마 실시간 커서 추적 기능 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 실시간 협업 기능 활용,90,피그마 실시간 커서 추적 기능 활용 업무에 적용하는 단계별 방법,2026-05-12 20:31:41,practical_usage,실무 활용형
notion,confluence notion 비교,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,confluence notion 비교 비교할 때 먼저 봐야 할 핵심,2026-05-12 20:31:41,comparison_analysis,비교/분석형
figma,figma frame section 차이,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,figma frame section 차이 비교할 때 먼저 봐야 할 핵심,2026-05-12 20:31:41,comparison_analysis,비교/분석형
office365,microsoft teams 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft teams 오류 자주 생기는 이유와 점검 순서,2026-05-12 20:34:53,error_solution,오류 해결형
office365,microsoft teams 설치 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft teams 설치 오류 문제를 줄이는 실무 처리 순서,2026-05-12 20:34:53,error_solution,오류 해결형
